"","TARGET","ORIG_TRG_STRT","ORIG_TRG_STOP","TARGET_START","TARGET_STOP","TARGET_TEXT","SOURCE","ORIG_SRC_STRT","ORIG_SRC_STOP","SOURCE_START","SOURCE_STOP","SOURCE_TEXT","TYPE","DIFFICULTY","SYMBOL","AUTH","TARGET_KEYS","SOURCE_KEYS","WORDS","SEMANTIC","SYNTACTIC","SOUNDS","TOPIC_CONTENT","TOPIC_CONTEXT","FLAG","NOTES","SECONDARY","ANNOTATOR","SOCIAL_CONTENT","BATTLE_CONTENT","TRAVEL_CONTENT","RITUAL_CONTENT","SPEECH_CONTENT","FAMILY_CONTENT","DESCRIPTION_CONTENT","FATE_CONTENT","SENTIMENT_CONTENT","CHARACTER_CONTENT","SOCIAL_CONTEXT","BATTLE_CONTEXT","TRAVEL_CONTEXT","RITUAL_CONTEXT","SPEECH_CONTEXT","FAMILY_CONTEXT","DESCRIPTION_CONTEXT","FATE_CONTEXT","SENTIMENT_CONTEXT","CHARACTER_CONTEXT","TARGET_LENGTH","SOURCE_LENGTH","SOUNDS_NUMERIC","SYNTACTIC_NUMERIC","TOTAL_CONTENT","TOTAL_CONTEXT"
"820","vergil.aeneid","1_18","1_18","1_18","1_18","-si- qua fata sinant, iam tum tenditque fovetque.","homer.iliad","3_450","3_450","3_450","3_450","-εἴ- που ἐσαθρήσειεν Ἀλέξανδρον θεοειδέα.",1,1,"a | [ – cf. a.]","Knauer","","",0,0,"wish/wish","","","fate_divineintervention","","K marked as allusion I marked as genericLeft as originaly marked; I don't get the allusion marked by Knauer","","Tessa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,2
"821","vergil.aeneid","1_18","1_18","1_18","1_18","-si- qua fata sinant, iam tum tenditque fovetque.","homer.iliad","13_807","13_807","13_807","13_807","-εἴ- πώς οἱ εἴξειαν ὑπασπίδια προβιβῶντι:",1,1,"a | [ – cf. a.]","Knauer","","",0,0,"wish/wish","","","description_character","","K marked as allusion I marked as generic; Left as originaly marked; I don't get the allusion marked by Knauer","","Tessa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,2
"822","vergil.aeneid","1_21","1_21","1_21","1_21","hinc -populum- late regem belloque -superbum- ","homer.iliad","1_102","1_102","1_102","1_103","ἥρως Ἀτρεΐδης εὐρὺ -κρείων- Ἀγαμέμνων ἀχνύμενος: ",2,1," | [cf. (etc.)]","Knauer"," -populum- ","-κρείων-  ",0,1,"","","","sentiment_anger","","K marked as allusion I marked as generic; Left as originally marked; the only connection I see is the Trojan war?","","Tessa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2
"823","vergil.aeneid","1_24","1_24","1_24","1_24","prima quod ad Troiam pro -caris- gesserat Argis","homer.iliad","4_51","4_51","4_51","4_51","‘ἤτοι ἐμοὶ τρεῖς μὲν πολὺ -φίλταταί- εἰσι πόληες ",4,1," | cf. f.","Knauer","-caris-","-φίλταταί-  ",0,1,"","","reference_place","sentiment_love, charactertype_divine_specificindividual, fate_divineintervention","","","","Tessa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,0,0,0,7
"824","vergil.aeneid","1_25","1_25","1_25","1_26","necdum etiam causae -irarum- saevique dolores -exciderant- animo:","homer.iliad","1_224","1_224","1_224","1_224","Ἀτρεΐδην προσέειπε, καὶ οὔ πω -λῆγε- -χόλοιο-:",2,1,"f. | []","Knauer","-irarum- -exciderant-","-χόλοιο-:-λῆγε-",0,2,"","","sentiment_anger","","","","","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0
"825","vergil.aeneid","1_25","1_25","1_25","1_25","necdum etiam causae -irarum- saevique dolores, -exciderant- animo","homer.iliad","9_678","9_678","9_678","9_678","κεῖνός γ᾽ οὐκ ἐθέλει -σβέσσαι- -χόλον-, ἀλλ᾽ ἔτι μᾶλλον",2,1,"f. | [ f.]","Knauer","-irarum- -exciderant-","-χόλον-  -σβέσσαι- ",0,2,"","","sentiment_anger","","","","","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"826","vergil.aeneid","1_25","1_25","1_25","1_25","necdum etiam causae -irarum- -saevi-que dolores","homer.iliad","16_206","16_206","16_206","16_206","αὖτις, ἐπεί ῥά τοι ὧδε -κακὸς- -χόλος- ἔμπεσε θυμῷ.",2,1,"f. | []","Knauer","-irarum--saevi-","-κακὸς- -χόλος-",0,2,"","","sentiment_anger","","","","","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"827","vergil.aeneid","1_25","1_25","1_25","1_25","necdum etiam causae irarum -saevi-que -dolores-","homer.iliad","4_169","4_169","4_169","4_169","ἀλλά μοι -αἰνὸν- -ἄχος- σέθεν ἔσσεται ὦ Μενέλαε",2,1,"b | [ (etc.)]","Knauer","-saevi- -dolores-","-αἰνὸν- -ἄχος-",0,2,"","","sentiment_sadness","","","","","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"828","vergil.aeneid","1_26","1_26","1_26","1_26","-exciderant- animo: -manet- alta mente -repostum-","homer.iliad","4_58","4_58","4_57","4_58","ἀλλὰ χρὴ καὶ ἐμὸν -θέμεναι- πόνον οὐκ -ἀτέλεστον-: καὶ γὰρ ἐγὼ θεός εἰμι, γένος δέ μοι ἔνθεν ὅθεν σοί,",3,1,"bf. | [ f.]","Knauer","-exciderant- -manet- -repostum-","- θέμεναι- -ἀτέλεστον-",0,3,"","","sentiment_anger","charactertype_divine_specificindividual, reference_place","","Hera's anger/Hera speaking ","K marked as generic and so did I; Both are talking about causes for Hera's anger; her emotions; I am starting to realize that Knauer lacks consitency the same line from the Iliad was marked as an allusion for K when compared to 1.6 of the Aeneid but there was a weak connection there and here they are both talking about Hera so why is one and allusion but not this one?; but I only marked this a 3 so leaving it as marked as generic, not really disagreeing with Knauer","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,3
"829","vergil.aeneid","1_26","1_26","1_26","1_26","exciderant animo: manet alta mente repostum","homer.iliad","1_80","1_80","1_80","1_80","κρείσσων γὰρ βασιλεὺς ὅτε χώσεται ἀνδρὶ χέρηϊ:",2,1,"b. | [ cf. ]","Knauer","","",0,0,"","","sentiment_anger","","","","K marked as allusion I marked as generic left as a 2, the only connection is discussion of anger/wrath of gods and kings","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"830","vergil.aeneid","1_26","1_26","1_26","1_26","-exciderant- animo: -manet- alta mente repostum","homer.iliad","1_82","1_82","1_82","1_82","ἀλλά τε καὶ μετόπισθεν -ἔχει- κότον, ὄφρα τελέσσῃ,",2,1,"b. | [ cf. ]","Knauer","-exciderant- -manet- ","-ἔχει- ",0,1,"","","sentiment_anger","charactertype_divine, fate_divineintervention","","","K marked as allusion I marked as generic; Same as above, lingering bitterness/wrath not strong enough to come to mind","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,2,4
"831","vergil.aeneid","1_26","1_26","1_26","1_26","exciderant -animo-: manet alta -mente- repostum","homer.iliad","19_125","19_125","19_125","19_125","ὣς φάτο, τὸν δ᾽ ἄχος ὀξὺ κατὰ -φρένα- τύψε βαθεῖαν:",3,1,"b. | [ cf. ]","Knauer","-animo- -mente-","-φρένα-",0,2,"","","sentiment_sadness","charactertype_divine, fate_divineintervention, charactertype_divine_specificindividual","","both refer to grief and Hera","K marked as allusion I marked as generic; Both are talking about grief of the gods, H about causes for Zeus' grief caused by Hera telling him something, V. talking about the war that is the cause for Hera's grief, so both are connected by language of grief","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,2,5
"832","vergil.aeneid","1_27","1_27","1_27","1_27","-iudicium- -Paridis- spretaeque -iniuria- formae","homer.iliad","24_27","24_30","24_27","24_30","ἀλλ᾽ ἔχον ὥς σφιν πρῶτον ἀπήχθετο Ἴλιος ἱρὴ καὶ Πρίαμος καὶ λαὸς -Ἀλεξάνδρου- ἕνεκ᾽ -ἄτης-, ὃς νείκεσσε θεὰς ὅτε οἱ μέσσαυλον ἵκοντο, 30τὴν δ᾽ ᾔνησ᾽ ἥ οἱ πόρε μαχλοσύνην -ἀλεγεινήν-.",5,1," | [ cf. ]","Knauer","-iudicium- -Paridis- -inuriae-","-Ἀλεξάνδρου- -ἄτης- -ἀλεγεινήν-",0,3,"","","sentiment_anger","charactertype_divine_specificindividual, fate_divineintervention","","judgement of Paris","","Tessa",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,4,0,0,2,5
"833","vergil.aeneid","1_28","1_28","1_28","1_28","et genus invisum, et -rapti- -Ganymedis-","homer.iliad","20_232","20_235","20_232","20_235","Ἶλός τ᾽ Ἀσσάρακός τε καὶ ἀντίθεος -Γανυμήδης-, ὃς δὴ κάλλιστος γένετο θνητῶν ἀνθρώπων: τὸν καὶ -ἀνηρείψαντο- θεοὶ Διὶ οἰνοχοεύειν 235κάλλεος εἵνεκα οἷο ἵν᾽ ἀθανάτοισι μετείη.",5,1,"b | [ cf. b. ] (N.)","Knauer","-rapti- -Ganymedis-","-Γανυμήδης- -ἀνηρείψαντο- ",0,2,"","","description_character","","","Ganymedes/Honors","","Tessa",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0
"834","vergil.aeneid","1_28","1_28","1_28","1_28","et -genus- invisum, et rapti -Ganymedis- honores.","homer.iliad","5_265","5_265","5_265","5_266","τῆς γάρ τοι -γενεῆς- ἧς Τρωΐ περ εὐρύοπα Ζεὺς δῶχ᾽ υἷος ποινὴν -Γανυμήδεος-, οὕνεκ᾽ ἄριστοι",5,1,"b | [ cf. f. ] (N.)","Knauer","-genus- -Ganymedis-","-γενεῆς- -Γανυμήδεος-",0,2,"","","description_character","charactertype_divine","","Honors of Ganymedes","","Tessa",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,2
"835","vergil.aeneid","1_35","1_35","1_35","1_35","-vela- dabant laeti, et spumas -salis- aere -ruebant-,","homer.iliad","1_481","1_483","1_481","1_483","ἐν δ᾽ ἄνεμος -πρῆσεν- μέσον -ἱστίον-, ἀμφὶ δὲ -κῦμα- στείρῃ πορφύρεον μεγάλ᾽ ἴαχε νηὸς ἰούσης: ἣ δ᾽ ἔθεεν κατὰ -κῦμα- -διαπρήσσουσα- κέλευθον.",2,1," | []","Knauer","-vela- -ruebant- -salis-","-πρῆσεν-  -ἱστίον- -κῦμα- -διαπρήσσουσα- ",0,3,"","","travel_by-sea, travel_inprogress","charactertype_divine, fate_divineintervention","","Sailing","","Tessa",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,0,0,3,4
"836","vergil.aeneid","1_37","1_37","1_37","1_38","haec secum: 'Mene incepto desistere victam, nec posse Italia Teucrorum avertere regem?","homer.iliad","14_159","14_159","14_159","14_159","μερμήριξε δ᾽ ἔπειτα βοῶπις πότνια Ἥρη",4,1,"a | cf. ","Knauer","","",0,0,"","","speeches-and-deliberation_deliberation-andor-monolouge","fate_divineintervention, charactertype_divine_specificindividual","","K marked as allusion I marked as generic' I changed to a 4 because I was already unsure about it and it's included in the above lines and I thought that was strong, so changed!  But K said generic for the previous lines but this is an allusion so not consistant","","Tessa",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,0,2,5
"837","vergil.aeneid","1_37","1_37","1_37","1_38","haec secum: 'Mene incepto desistere victam, nec posse Italia Teucrorum avertere regem?","homer.iliad","11_403","11_403","11_403","11_403","ὀχθήσας δ᾽ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν:",2,1,"a | []","Knauer","","",0,0,"","","speeches-and-deliberation_deliberation-andor-monolouge","","","","","Tessa",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0
"838","vergil.aeneid","1_39","1_39","1_39","1_40","Quippe vetor fatis. Pallasne -exurere- classem Argivom atque ipsos potuit submergere ponto, ","homer.iliad","11_525","11_525","11_525","11_525","Τρῶες -ὀρίνονται- ἐπιμὶξ ἵπποι τε καὶ αὐτοί.",4,1,"bf. | [cf. – ]","Knauer","-exurere-","-ὀρίνονται-",0,1,"","","speeches-and-deliberation_deliberation-andor-monolouge; battle","","","K marked as allusion I marked as generic; I changed to  4; both refer to the Trojans being driven around and topically talk about Ajax","","Tessa",0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0
"839","vergil.aeneid","1_39","1_39","1_39","1_40","Quippe vetor fatis. Pallasne -exurere- -classem- Argivom atque ipsos potuit submergere ponto, ","homer.iliad","14_47","14_47","14_47","14_47","πρὶν πυρὶ -νῆας- - ἐνιπρῆσαι-, κτεῖναι δὲ καὶ αὐτούς.",2,1,"bf. | [cf. – ]","Knauer","-exurere- -classem-","- ἐνιπρῆσαι- -νῆας-",0,2,"","","battle","speeches-and-deliberation_deliberation-andor-monolouge, social-intercourse_conversation","","K marked as allusion I marked as generic; I left as originally marked; Athena burning argive fleet in the Aeneid, Hector maybe burning ships of Greeks in Iliad","","Tessa",0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,1,3
"840","vergil.aeneid","1_39","1_39","1_39","1_40","Quippe vetor fatis. Pallasne exurere classem","homer.iliad","21_521","21_521","21_521","21_521","Τρῶας ὁμῶς αὐτούς τ᾽ ὄλεκεν καὶ μώνυχας ἵππους.",2,1,"bf. | [ (gr.)]","Knauer","","",0,0,"","","battle","","","","","Tessa",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"841","vergil.aeneid","1_41","1_41","1_41","1_41","unius ob noxam et furias Aiacis Oilei?","homer.iliad","20_87","20_87","20_87","20_87","‘Πριαμίδη τί με ταῦτα καὶ οὐκ ἐθέλοντα κελεύεις",2,1," | []","Knauer","","",0,0,"","","speeches-and-deliberation_deliberation-andor-monologue","sentiment_anger","","","","Tessa",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,2
"842","vergil.aeneid","1_466","1_468","1_466","1_468","Namque -videbat-, uti bellantes Pergama circum hac -fugerent- Graii, -premeret- -Troiana- iuventus, hac Phryges, instaret curru cristatus Achilles. ","homer.Iliad","15_41433","15_41433","14_13","14_15","στῆ δ᾽ ἐκτὸς κλισίης, τάχα δ᾽ -εἴσιδεν- ἔργον ἀεικὲς τοὺς μὲν -ὀρινομένους-, τοὺς δὲ -κλονέοντας- ὄπισθε -Τρῶας- ὑπερθύμους: ἐρέριπτο δὲ τεῖχος Ἀχαιῶν.",4,1,"","Knauer"," -videbat- -fugerent- -premeret- -Troiana- "," -εἴσιδεν- -ὀρινομένους- -κλονέοντας- -Τρῶας- ",0,4,"","","battle","sentiment_sadness","","","","Tessa",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,1,2
"843","vergil.aeneid","1_467","1_467","1_467","1_467","Namque videbat, uti bellantes Pergama circum hac -fugerent- Graii, premeret Troiana iuventus, hac Phryges, instaret curru cristatus Achilles.","homer.Iliad","18_148","18_150","18_148","18_150","τὴν μὲν ἄρ᾽ Οὔλυμπον δὲ πόδες φέρον: αὐτὰρ Ἀχαιοὶ θεσπεσίῳ ἀλαλητῷ ὑφ᾽ Ἕκτορος ἀνδροφόνοιο -φεύγοντες- νῆάς τε καὶ Ἑλλήσποντον ἵκοντο.",3,1,"","Knauer","-Fugerent-","-φεύγοντες-",0,1,"","","battle, charactertype_hero","","","","","Tessa",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0
"844","vergil.aeneid","1_458","1_458","1_458","1_458","Namque sub ingenti lustrat dum singula templo, reginam opperiens, dum, quae fortuna sit urbi, artificumque manus inter se operumque laborem               455 miratur, videt Iliacas ex ordine pugnas, bellaque iam fama totum volgata per orbem, -Atridas-, Priamumque, et -saevum- ambobus -Achillem-.","homer.odyssey","8_75","8_78","8_75","8_78","αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο, μοῦσ᾽ ἄρ᾽ ἀοιδὸν ἀνῆκεν ἀειδέμεναι κλέα ἀνδρῶν, οἴμης τῆς τότ᾽ ἄρα κλέος οὐρανὸν εὐρὺν ἵκανε, 75νεῖκος Ὀδυσσῆος καὶ Πηλεΐδεω -Ἀχιλῆος-, ὥς ποτε δηρίσαντο θεῶν ἐν δαιτὶ θαλείῃ -ἐκπάγλοις- ἐπέεσσιν, ἄναξ δ᾽ ἀνδρῶν -Ἀγαμέμνων- χαῖρε νόῳ, ὅ τ᾽ ἄριστοι Ἀχαιῶν δηριόωντο.",2,1,"","Knauer","-Atridas- -saevum- -Achillem-","-Ἀγαμέμνων- -Ἀχιλῆος- --ἐκπάγλοις-",0,3,"","","social-intercourse_reminiscence, charactertype_hero","","","","","Tessa",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0
"845","vergil.aeneid","1_415","1_417","1_415","1_417","Ipsa -Paphum- sublimis -abit-, sedesque revisit   laeta suas, ubi -templum- illi, centumque Sabaeo -ture- calent -arae-, sertisque recentibus halant.","homer.odyssey","8_362","8_366","8_362","8_366","τὼ δ᾽ ἐπεὶ ἐκ δεσμοῖο λύθεν, κρατεροῦ περ ἐόντος, αὐτίκ᾽ ἀναΐξαντε ὁ μὲν Θρῄκηνδε βεβήκει, ἡ δ᾽ ἄρα Κύπρον -ἵκανε- φιλομμειδὴς Ἀφροδίτη, ἐς -Πάφον-: -ἔνθα- δέ οἱ -τέμενος- -βωμός- τε -θυήεις-. ἔνθα δέ μιν Χάριτες λοῦσαν καὶ χρῖσαν ἐλαίῳ 365ἀμβρότῳ, οἷα θεοὺς ἐπενήνοθεν αἰὲν ἐόντας, ἀμφὶ δὲ εἵματα ἕσσαν ἐπήρατα, θαῦμα ἰδέσθαι.",5,1,"","Knauer"," -Paphum-  -abit- -ubi- -templum- -ture- -arae-"," -ἵκανε- -Πάφον- -ἔνθα- -τέμενος- -βωμός- -θυήεις-.",0,6,"","","travel_departure, travel_arrival, description_place","charactertype_divine_specificindividual, fate_divineintervention","","Aphrodite's home description","","Tessa",0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,3,5,0,0,5,5
"846","vergil.aeneid","1_42","1_42","1_42","1_42","-Ipsa-, Iovis rapidum iaculata e nubibus ignem, ","homer.iliad","5_735","5_735","5_735","5_735","ποικίλον, ὅν ῥ᾽ -αὐτὴ- ποιήσατο καὶ κάμε χερσίν:",3,1," | []","Knauer","-Ipsa-","-αὐτὴ-",0,1,"","","description_object","charactertype_divine_specificindividual, fate_divineintervention","","Athena taking on mante//powers of Zeus/his thunderbolt then war tunic","","Tessa",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,2,5
"847","vergil.aeneid","1_42","1_42","1_42","1_42","-Ipsa-, Iovis rapidum iaculata e nubibus ignem, ","homer.iliad","8_386","8_386","8_386","8_386","ποικίλον, ὅν ῥ᾽ -αὐτὴ- ποιήσατο καὶ κάμε χερσίν, ",3,1," | []","Knauer","-Ipsa-","-αὐτὴ-",0,1,"","","description_object","charactertype_divine_specificindividual, fate_divineintervention","","Athena taking on mante//powers of Zeus/his thunderbolt then war tunic","","Tessa",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,2,5
"848","vergil.aeneid","1_42","1_42","1_42","1_42","-Ipsa-, Iovis rapidum iaculata e nubibus ignem, ","homer.iliad","15_229","15_229","15_229","15_229","ἀλλὰ -σύ- γ᾽ ἐν χείρεσσι λάβ᾽ αἰγίδα θυσσανόεσσαν, ",2,1," | []","Knauer","-Ipsa-","-σύ-",0,1,"","","description_object","charactertype_divine, fate_divineintervention","","","","Tessa",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,2,4
"849","vergil.aeneid","1_44","1_44","1_44","1_44"," illum -expirantem- transfixo pectore -flammas-     ","homer.iliad","6_182","6_182","6_182","6_182"," δεινὸν -ἀποπνείουσα- -πυρὸς- μένος -αἰθομένοιο-, ",2,1," | []","Knauer","-expirantem- -flammas-","-ἀποπνείουσα- -πυρὸς- -αἰθομένοιο-",0,3,"","","description_object","battle_deathscene, charactertype_hero","","","","Tessa",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,2,4
